produto_id,nome_produto,categoria,data_venda,quantidade,preco_unitario,total_venda,Venda
P001,Tablet,Eletrônicos,2023-11-12,1,2000,2000.0,
P004,Tablet,Acessórios,2023-11-12,5,50,250.0,
P001,Tablet,Eletrônicos,2023-11-12,4,2000,8000.0,2023-08653
P001,Tablet,Eletrônicos,,4,2000,8000.0,
P004,Tablet,Acessórios,2023-11-12,4,50,200.0,
P005,Tablet,Acessórios,2023-11-13,5,100,500.0,2023-08656
P004,Tablet,Acessórios,2023-11-13,3,50,150.0,
P005,Tablet,Acessórios,2023-11-13,1,100,100.0,
P003,Tablet,Eletrônicos,2023-11-13,2,1500,3000.0,
P005,Tablet,Acessórios,2023-11-13,5,100,500.0,2023-08660
P004,Tablet,Acessórios,2023-11-13,1,50,50.0,2023-08661
P002,Tablet,Eletrônicos,2023-11-13,5,3500,17500.0,2023-08662
P004,Tablet,Acessórios,2023-11-13,5,50,250.0,
P003,Tablet,Eletrônicos,,-2,1500,3000.0,2023-08664
P001,Tablet,Eletrônicos,2023-11-13,5,2000,10000.0,
P004,Tablet,Acessórios,2023-11-13,2,50,100.0,2023-08666
P003,Tablet,Eletrônicos,,3,1500,4500.0,
P004,Tablet,Acessórios,2023-11-13,5,50,250.0,2023-08668
P005,Tablet,Acessórios,2023-11-13,4,100,,
P001,Tablet,Eletrônicos,2023-11-13,3,2000,6000.0,
P004,Tablet,Acessórios,2023-11-13,3,50,150.0,
P004,Tablet,Acessórios,2023-11-13,5,50,250.0,
P001,Tablet,Eletrônicos,2023-11-13,4,2000,8000.0,2023-08673
P002,Tablet,Eletrônicos,2023-11-13,5,3500,,
P004,Tablet,Acessórios,2023-11-13,1,50,50.0,
P004,Tablet,Acessórios,2023-11-13,3,50,150.0,
P002,Tablet,Eletrônicos,2023-11-13,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-11-13,4,3500,14000.0,
P004,Tablet,Acessórios,2023-11-13,3,50,150.0,
P005,Tablet,Acessórios,2023-11-13,5,100,,
P002,Tablet,Eletrônicos,2023-11-13,3,3500,10500.0,
P004,Tablet,Acessórios,2023-11-14,3,50,150.0,
P001,Tablet,Eletrônicos,2023-11-14,1,2000,2000.0,
P005,Tablet,Acessórios,2023-11-14,3,100,300.0,2023-08684
P001,Tablet,Eletrônicos,2023-11-14,1,2000,2000.0,
P005,Tablet,Acessórios,2023-11-14,5,100,500.0,
P005,Tablet,Acessórios,,4,100,400.0,2023-08687
P005,Tablet,Acessórios,2023-11-14,3,100,300.0,2023-08688
P005,Tablet,Acessórios,2023-11-14,1,100,100.0,
P002,Tablet,Eletrônicos,2023-11-14,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-11-14,-4,2000,8000.0,
P005,Tablet,Acessórios,2023-11-14,5,100,,2023-08692
P004,Tablet,Acessórios,2023-11-14,1,50,50.0,2023-08693
P001,Tablet,Eletrônicos,2023-11-14,1,2000,2000.0,
P004,Tablet,Acessórios,2023-11-14,2,50,100.0,2023-08695
P005,Tablet,Acessórios,2023-11-14,1,100,100.0,
P005,Tablet,Acessórios,2023-11-14,4,100,400.0,2023-08697
P005,Tablet,Acessórios,2023-11-14,5,100,500.0,
P002,Tablet,Eletrônicos,2023-11-14,1,3500,3500.0,
P005,Tablet,Acessórios,2023-11-14,1,100,100.0,
P004,Tablet,Acessórios,2023-11-14,3,50,150.0,
P004,Tablet,Acessórios,2023-11-14,2,50,100.0,
P004,Tablet,Acessórios,2023-11-14,3,50,150.0,2023-08703
P003,Tablet,Eletrônicos,2023-11-14,1,1500,1500.0,2023-08704
P001,Tablet,Eletrônicos,2023-11-14,2,2000,4000.0,
P005,Tablet,Acessórios,2023-11-14,1,100,100.0,
P001,Tablet,Eletrônicos,2023-11-14,1,2000,2000.0,
P003,Tablet,Eletrônicos,2023-11-15,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-11-15,2,3500,,
P003,Tablet,Eletrônicos,2023-11-15,3,1500,4500.0,2023-08710
P005,Tablet,Acessórios,2023-11-15,3,100,300.0,
P002,Tablet,Eletrônicos,2023-11-15,4,3500,14000.0,
P004,Tablet,Acessórios,2023-11-15,4,50,200.0,
P001,Tablet,Eletrônicos,2023-11-15,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-11-15,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-11-15,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-11-15,5,1500,7500.0,2023-08717
P002,Tablet,Eletrônicos,2023-11-15,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-11-15,5,2000,10000.0,2023-08719
P003,Tablet,Eletrônicos,2023-11-15,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-11-15,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-11-15,5,3500,,2023-08722
P001,Tablet,Eletrônicos,2023-11-15,1,2000,2000.0,2023-08723
P002,Tablet,Eletrônicos,2023-11-15,2,3500,7000.0,
P005,Tablet,Acessórios,2023-11-15,4,100,400.0,
P002,Tablet,Eletrônicos,2023-11-15,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-11-15,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-11-15,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-11-15,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-11-15,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-11-15,1,3500,3500.0,2023-08731
P004,Tablet,Acessórios,2023-11-15,5,50,250.0,
P004,Tablet,Acessórios,2023-11-15,4,50,,2023-08733
P004,Tablet,Acessórios,2023-11-15,2,50,100.0,
P005,Tablet,Acessórios,2023-11-15,5,100,,
P002,Tablet,Eletrônicos,2023-11-15,3,3500,10500.0,2023-08736
P002,Tablet,Eletrônicos,2023-11-15,3,3500,10500.0,
P004,Tablet,Acessórios,2023-11-15,4,50,200.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,
P005,Tablet,Acessórios,2023-11-16,4,100,400.0,
P001,Tablet,Eletrônicos,2023-11-16,5,2000,10000.0,2023-08741
P005,Tablet,Acessórios,2023-11-16,2,100,200.0,
P001,Tablet,Eletrônicos,2023-11-16,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-11-16,5,1500,7500.0,
P005,Tablet,Acessórios,2023-11-16,5,100,500.0,2023-08745
P004,Tablet,Acessórios,2023-11-16,4,50,200.0,2023-08746
P004,Tablet,Acessórios,2023-11-16,1,50,50.0,
P005,Tablet,Acessórios,2023-11-16,3,100,300.0,
P001,Tablet,Eletrônicos,2023-11-16,3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-16,5,100,500.0,
P004,Tablet,Acessórios,2023-11-16,4,50,200.0,2023-08751
P004,Tablet,Acessórios,2023-11-16,2,50,100.0,
P001,Tablet,Eletrônicos,2023-11-16,1,2000,2000.0,2023-08753
P005,Tablet,Acessórios,2023-11-16,3,100,300.0,
P004,Tablet,Acessórios,2023-11-16,-2,50,100.0,
P001,Tablet,Eletrônicos,2023-11-16,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-11-16,3,3500,,
P004,Tablet,Acessórios,2023-11-16,1,50,50.0,
P003,Tablet,Eletrônicos,2023-11-16,2,1500,3000.0,2023-08759
P001,Tablet,Eletrônicos,2023-11-16,3,2000,6000.0,2023-08760
P001,Tablet,Eletrônicos,2023-11-16,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-11-16,2,2000,4000.0,
P004,Tablet,Acessórios,2023-11-16,1,50,50.0,
P005,Tablet,Acessórios,2023-11-16,-4,100,400.0,2023-08764
P001,Tablet,Eletrônicos,2023-11-16,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-11-16,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-11-16,1,2000,2000.0,
P004,Tablet,Acessórios,2023-11-17,4,50,200.0,
P002,Tablet,Eletrônicos,2023-11-17,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-11-17,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-11-17,5,3500,17500.0,
P004,Tablet,Acessórios,2023-11-17,3,50,150.0,2023-08772
P004,Tablet,Acessórios,2023-11-17,2,50,100.0,
P005,Tablet,Acessórios,2023-11-17,2,100,200.0,2023-08774
P005,Tablet,Acessórios,2023-11-17,4,100,400.0,2023-08775
P002,Tablet,Eletrônicos,2023-11-17,5,3500,17500.0,2023-08776
P003,Tablet,Eletrônicos,2023-11-17,5,1500,,
P003,Tablet,Eletrônicos,2023-11-17,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-11-17,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-11-17,1,3500,3500.0,2023-08780
P001,Tablet,Eletrônicos,2023-11-17,1,2000,2000.0,
P003,Tablet,Eletrônicos,2023-11-17,1,1500,1500.0,2023-08782
P001,Tablet,Eletrônicos,2023-11-17,5,2000,10000.0,2023-08783
P002,Tablet,Eletrônicos,2023-11-17,2,3500,7000.0,2023-08784
P003,Tablet,Eletrônicos,2023-11-17,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-11-17,3,1500,4500.0,
P004,Tablet,Acessórios,2023-11-17,5,50,250.0,
P001,Tablet,Eletrônicos,2023-11-17,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-11-17,5,2000,10000.0,2023-08789
P005,Tablet,Acessórios,2023-11-17,4,100,400.0,2023-08790
P002,Tablet,Eletrônicos,2023-11-18,2,3500,7000.0,
P004,Tablet,Acessórios,2023-11-18,4,50,200.0,
P005,Tablet,Acessórios,2023-11-18,1,100,100.0,
P001,Tablet,Eletrônicos,2023-11-18,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-11-18,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-11-18,4,3500,14000.0,
P004,Tablet,Acessórios,2023-11-18,5,50,250.0,
P005,Tablet,Acessórios,2023-11-18,3,100,300.0,
P004,Tablet,Acessórios,2023-11-18,2,50,100.0,
P005,Tablet,Acessórios,2023-11-18,3,100,300.0,
P003,Tablet,Eletrônicos,2023-11-18,1,1500,1500.0,
P005,Tablet,Acessórios,2023-11-18,5,100,500.0,2023-08802
P005,Tablet,Acessórios,2023-11-18,2,100,200.0,
P002,Tablet,Eletrônicos,2023-11-18,5,3500,17500.0,
P005,Tablet,Acessórios,2023-11-18,3,100,,
P005,Tablet,Acessórios,2023-11-18,2,100,200.0,2023-08806
P003,Tablet,Eletrônicos,2023-11-18,1,1500,1500.0,
P004,Tablet,Acessórios,2023-11-18,3,50,150.0,
P004,Tablet,Acessórios,2023-11-18,5,50,250.0,
P004,Tablet,Acessórios,2023-11-18,5,50,250.0,
P005,Tablet,Acessórios,2023-11-18,1,100,100.0,
P001,Tablet,Eletrônicos,2023-11-18,5,2000,10000.0,2023-08812
P001,Tablet,Eletrônicos,,2,2000,4000.0,2023-08813
P001,Tablet,Eletrônicos,2023-11-19,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-11-19,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-11-19,-3,1500,4500.0,2023-08816
P004,Tablet,Acessórios,2023-11-19,1,50,50.0,
P003,Tablet,Eletrônicos,2023-11-19,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-11-19,1,3500,3500.0,2023-08819
P004,Tablet,Acessórios,2023-11-19,4,50,200.0,
P004,Tablet,Acessórios,2023-11-19,3,50,150.0,2023-08821
P001,Tablet,Eletrônicos,2023-11-19,1,2000,2000.0,2023-08822
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P001,Tablet,Eletrônicos,2023-11-19,4,2000,,
P003,Tablet,Eletrônicos,2023-11-19,2,1500,,
P003,Tablet,Eletrônicos,2023-11-19,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-11-19,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-11-19,5,1500,7500.0,2023-08828
P002,Tablet,Eletrônicos,2023-11-19,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-11-19,5,2000,10000.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,2023-08831
P001,Tablet,Eletrônicos,2023-11-19,1,2000,,
P004,Tablet,Acessórios,2023-11-19,2,50,100.0,
P003,Tablet,Eletrônicos,2023-11-19,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-11-19,4,3500,,2023-08835
P004,Tablet,Acessórios,2023-11-19,4,50,,2023-08836
P004,Tablet,Acessórios,2023-11-19,2,50,100.0,
P005,Tablet,Acessórios,2023-11-19,3,100,300.0,
P004,Tablet,Acessórios,,5,50,250.0,
P004,Tablet,Acessórios,2023-11-19,1,50,50.0,
P001,Tablet,Eletrônicos,2023-11-19,5,2000,10000.0,
P005,Tablet,Acessórios,2023-11-19,2,100,200.0,
P002,Tablet,Eletrônicos,2023-11-19,5,3500,17500.0,2023-08843
P001,Tablet,Eletrônicos,2023-11-20,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-11-20,4,1500,6000.0,2023-08845
P001,Tablet,Eletrônicos,2023-11-20,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-11-20,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-11-20,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-11-20,3,3500,10500.0,2023-08849
P001,Tablet,Eletrônicos,,5,2000,10000.0,2023-08850
P002,Tablet,Eletrônicos,2023-11-20,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-11-20,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-11-20,5,2000,10000.0,
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P001,Tablet,Eletrônicos,2023-11-20,5,2000,10000.0,
P004,Tablet,Acessórios,2023-11-20,4,50,200.0,
P001,Tablet,Eletrônicos,2023-11-20,4,2000,8000.0,
P003,Tablet,Eletrônicos,,1,1500,1500.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-11-20,4,1500,6000.0,
P005,Tablet,Acessórios,2023-11-20,4,100,400.0,
P002,Tablet,Eletrônicos,2023-11-20,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-11-20,2,2000,4000.0,
P004,Tablet,Acessórios,2023-11-20,2,50,,
P005,Tablet,Acessórios,2023-11-20,1,100,100.0,2023-08865
P004,Tablet,Acessórios,,4,50,200.0,
P005,Tablet,Acessórios,2023-11-21,-5,100,500.0,
P004,Tablet,Acessórios,2023-11-21,3,50,150.0,
P005,Tablet,Acessórios,2023-11-21,1,100,,2023-08869
P001,Tablet,Eletrônicos,2023-11-21,5,2000,10000.0,
P005,Tablet,Acessórios,2023-11-21,5,100,500.0,2023-08871
P004,Tablet,Acessórios,2023-11-21,4,50,200.0,2023-08872
P003,Tablet,Eletrônicos,2023-11-21,3,1500,4500.0,2023-08873
P003,Tablet,Eletrônicos,2023-11-21,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-11-21,1,1500,,
P003,Tablet,Eletrônicos,2023-11-21,1,1500,1500.0,2023-08876
P002,Tablet,Eletrônicos,2023-11-21,4,3500,14000.0,2023-08877
P003,Tablet,Eletrônicos,2023-11-21,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-11-21,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-11-21,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-11-21,5,2000,10000.0,2023-08881
P005,Tablet,Acessórios,2023-11-21,3,100,300.0,
P002,Tablet,Eletrônicos,2023-11-21,1,3500,,
P001,Tablet,Eletrônicos,2023-11-21,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-11-21,2,1500,3000.0,2023-08885
P002,Tablet,Eletrônicos,2023-11-21,4,3500,14000.0,2023-08886
P005,Tablet,Acessórios,2023-11-21,2,100,200.0,2023-08887
P002,Tablet,Eletrônicos,2023-11-21,1,3500,3500.0,2023-08888
P001,Tablet,Eletrônicos,2023-11-21,4,2000,8000.0,
P005,Tablet,Acessórios,2023-11-21,3,100,300.0,2023-08890
P002,Tablet,Eletrônicos,2023-11-21,1,3500,3500.0,
P005,Tablet,Acessórios,2023-11-21,5,100,500.0,
P003,Tablet,Eletrônicos,2023-11-22,1,1500,1500.0,2023-08893
P004,Tablet,Acessórios,2023-11-22,5,50,250.0,2023-08894
P005,Tablet,Acessórios,2023-11-22,1,100,100.0,2023-08895
P003,Tablet,Eletrônicos,2023-11-22,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-11-22,2,1500,3000.0,2023-08897
P003,Tablet,Eletrônicos,,1,1500,1500.0,2023-08898
P001,Tablet,Eletrônicos,2023-11-22,1,2000,2000.0,
P004,Tablet,Acessórios,2023-11-22,3,50,150.0,2023-08900
P003,Tablet,Eletrônicos,2023-11-22,3,1500,4500.0,2023-08901
P005,Tablet,Acessórios,2023-11-22,3,100,300.0,2023-08902
P001,Tablet,Eletrônicos,2023-11-22,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-11-22,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-11-22,-3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-22,3,100,300.0,
P001,Tablet,Eletrônicos,2023-11-22,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-11-22,3,2000,6000.0,
P004,Tablet,Acessórios,2023-11-22,2,50,100.0,
P002,Tablet,Eletrônicos,2023-11-22,5,3500,17500.0,
P004,Tablet,Acessórios,2023-11-22,2,50,100.0,
P003,Tablet,Eletrônicos,2023-11-22,3,1500,4500.0,
P001,Tablet,Eletrônicos,2023-11-22,5,2000,10000.0,2023-08913
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-11-22,2,1500,,
P001,Tablet,Eletrônicos,,-3,2000,6000.0,
P001,Tablet,Eletrônicos,,5,2000,,
P001,Tablet,Eletrônicos,2023-11-22,2,2000,4000.0,2023-08918
P002,Tablet,Eletrônicos,2023-11-22,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-11-22,1,1500,1500.0,
P005,Tablet,Acessórios,2023-11-22,2,100,200.0,
P005,Tablet,Acessórios,2023-11-22,4,100,400.0,
P001,Tablet,Eletrônicos,2023-11-22,3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-22,2,100,200.0,
P001,Tablet,Eletrônicos,2023-11-22,5,2000,10000.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-23,4,100,400.0,
P003,Tablet,Eletrônicos,2023-11-23,5,1500,7500.0,2023-08928
P001,Tablet,Eletrônicos,2023-11-23,3,2000,6000.0,2023-08929
P001,Tablet,Eletrônicos,2023-11-23,5,2000,10000.0,
P005,Tablet,Acessórios,2023-11-23,2,100,200.0,
P005,Tablet,Acessórios,2023-11-23,1,100,100.0,
P003,Tablet,Eletrônicos,2023-11-23,1,1500,1500.0,2023-08933
P002,Tablet,Eletrônicos,2023-11-23,4,3500,14000.0,2023-08934
P004,Tablet,Acessórios,2023-11-23,3,50,150.0,
P002,Tablet,Eletrônicos,2023-11-23,3,3500,10500.0,2023-08936
P005,Tablet,Acessórios,2023-11-23,-1,100,100.0,
P005,Tablet,Acessórios,2023-11-23,2,100,200.0,
P001,Tablet,Eletrônicos,2023-11-23,2,2000,4000.0,2023-08939
P004,Tablet,Acessórios,2023-11-23,5,50,250.0,
P001,Tablet,Eletrônicos,,2,2000,4000.0,2023-08941
P002,Tablet,Eletrônicos,2023-11-23,3,3500,10500.0,2023-08942
P005,Tablet,Acessórios,2023-11-23,3,100,300.0,
P004,Tablet,Acessórios,2023-11-23,5,50,250.0,2023-08944
P005,Tablet,Acessórios,2023-11-23,2,100,200.0,
P004,Tablet,Acessórios,2023-11-23,2,50,100.0,2023-08946
P003,Tablet,Eletrônicos,2023-11-23,5,1500,7500.0,
P004,Tablet,Acessórios,2023-11-23,5,50,,
P003,Tablet,Eletrônicos,2023-11-23,2,1500,,
P003,Tablet,Eletrônicos,2023-11-23,-1,1500,1500.0,
P004,Tablet,Acessórios,2023-11-23,2,50,100.0,
P003,Tablet,Eletrônicos,2023-11-23,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-11-23,1,3500,3500.0,
P005,Tablet,Acessórios,2023-11-23,2,100,200.0,2023-08954
P003,Tablet,Eletrônicos,2023-11-23,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-11-23,3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-23,1,100,100.0,
P002,Tablet,Eletrônicos,2023-11-23,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-11-23,5,1500,7500.0,
P001,Tablet,Eletrônicos,2023-11-23,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-11-23,3,3500,10500.0,2023-08961
P003,Tablet,Eletrônicos,2023-11-23,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-11-23,4,3500,14000.0,2023-08963
P002,Tablet,Eletrônicos,2023-11-23,4,3500,14000.0,2023-08964
P004,Tablet,Acessórios,2023-11-24,5,50,250.0,2023-08965
P004,Tablet,Acessórios,2023-11-24,3,50,150.0,
P001,Tablet,Eletrônicos,2023-11-24,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-11-24,3,3500,10500.0,2023-08968
P002,Tablet,Eletrônicos,2023-11-24,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-11-24,3,2000,6000.0,
P004,Tablet,Acessórios,2023-11-24,5,50,250.0,
P005,Tablet,Acessórios,2023-11-24,2,100,200.0,
P001,Tablet,Eletrônicos,2023-11-24,5,2000,10000.0,
P005,Tablet,Acessórios,2023-11-24,4,100,400.0,
P005,Tablet,Acessórios,2023-11-24,3,100,300.0,2023-08975
P004,Tablet,Acessórios,2023-11-24,4,50,200.0,
P003,Tablet,Eletrônicos,2023-11-24,3,1500,4500.0,2023-08977
P001,Tablet,Eletrônicos,2023-11-24,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-11-24,5,2000,10000.0,2023-08979
P002,Tablet,Eletrônicos,2023-11-24,4,3500,,
P004,Tablet,Acessórios,2023-11-24,1,50,50.0,
P004,Tablet,Acessórios,2023-11-24,5,50,,2023-08982
P005,Tablet,Acessórios,,1,100,100.0,
P003,Tablet,Eletrônicos,,2,1500,3000.0,
P005,Tablet,Acessórios,2023-11-24,4,100,400.0,2023-08985
P002,Tablet,Eletrônicos,2023-11-24,1,3500,3500.0,2023-08986
P005,Tablet,Acessórios,2023-11-24,5,100,500.0,
P004,Tablet,Acessórios,2023-11-24,3,50,150.0,2023-08988
P001,Tablet,Eletrônicos,2023-11-24,2,2000,4000.0,
P005,Tablet,Acessórios,2023-11-24,1,100,100.0,2023-08990
P005,Tablet,Acessórios,2023-11-24,3,100,300.0,
P003,Tablet,Eletrônicos,2023-11-24,1,1500,1500.0,
P004,Tablet,Acessórios,2023-11-24,3,50,150.0,2023-08993
P001,Tablet,Eletrônicos,2023-11-24,2,2000,4000.0,
P004,Tablet,Acessórios,2023-11-24,5,50,250.0,
P004,Tablet,Acessórios,2023-11-24,5,50,250.0,
P005,Tablet,Acessórios,2023-11-24,5,100,500.0,2023-08997
P002,Tablet,Eletrônicos,2023-11-24,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-11-25,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-11-25,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-11-25,3,2000,6000.0,
P004,Tablet,Acessórios,2023-11-25,3,50,150.0,
P004,Tablet,Acessórios,,5,50,250.0,
P002,Tablet,Eletrônicos,,5,3500,17500.0,2023-09004
P002,Tablet,Eletrônicos,2023-11-25,5,3500,17500.0,
P003,Tablet,Eletrônicos,2023-11-25,2,1500,3000.0,2023-09006
P001,Tablet,Eletrônicos,2023-11-25,2,2000,4000.0,2023-09007
P004,Tablet,Acessórios,2023-11-25,3,50,150.0,
P001,Tablet,Eletrônicos,2023-11-25,5,2000,,
P005,Tablet,Acessórios,2023-11-25,3,100,300.0,
P004,Tablet,Acessórios,2023-11-25,4,50,200.0,
P005,Tablet,Acessórios,2023-11-25,2,100,200.0,2023-09012
P001,Tablet,Eletrônicos,2023-11-25,1,2000,2000.0,
P004,Tablet,Acessórios,,2,50,100.0,
P001,Tablet,Eletrônicos,2023-11-25,5,2000,10000.0,
P004,Tablet,Acessórios,2023-11-25,4,50,,2023-09016
P002,Tablet,Eletrônicos,2023-11-25,4,3500,14000.0,2023-09017
P005,Tablet,Acessórios,2023-11-25,-5,100,500.0,2023-09018
P002,Tablet,Eletrônicos,2023-11-25,2,3500,7000.0,
P005,Tablet,Acessórios,2023-11-25,2,100,200.0,2023-09020
P001,Tablet,Eletrônicos,2023-11-25,1,2000,2000.0,
P003,Tablet,Eletrônicos,2023-11-25,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-11-25,2,1500,3000.0,
P005,Tablet,Acessórios,2023-11-25,4,100,400.0,2023-09024
P003,Tablet,Eletrônicos,2023-11-25,1,1500,1500.0,2023-09025
P003,Tablet,Eletrônicos,2023-11-25,1,1500,1500.0,
P001,Tablet,Eletrônicos,2023-11-25,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-11-25,3,3500,10500.0,2023-09028
P003,Tablet,Eletrônicos,2023-11-25,2,1500,3000.0,
P004,Tablet,Acessórios,,1,50,50.0,
P004,Tablet,Acessórios,2023-11-25,5,50,250.0,
P001,Tablet,Eletrônicos,2023-11-26,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-11-26,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-11-26,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-11-26,3,2000,6000.0,
P004,Tablet,Acessórios,2023-11-26,2,50,100.0,
P003,Tablet,Eletrônicos,2023-11-26,2,1500,3000.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-11-26,5,3500,17500.0,
P002,Tablet,Eletrônicos,2023-11-26,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-11-26,3,2000,6000.0,
P005,Tablet,Acessórios,2023-11-26,3,100,300.0,
P003,Tablet,Eletrônicos,2023-11-26,5,1500,7500.0,2023-09043
P001,Tablet,Eletrônicos,2023-11-26,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-11-26,3,3500,10500.0,
P004,Tablet,Acessórios,2023-11-26,2,50,100.0,
P004,Tablet,Acessórios,2023-11-26,1,50,50.0,
P002,Tablet,Eletrônicos,2023-11-26,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-11-26,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-11-26,2,1500,3000.0,
P005,Tablet,Acessórios,2023-11-26,1,100,100.0,
P001,Tablet,Eletrônicos,2023-11-26,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-11-26,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-11-26,2,1500,3000.0,
P002,Tablet,Eletrônicos,,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-11-27,2,1500,3000.0,
P004,Tablet,Acessórios,,4,50,200.0,2023-09057
P005,Tablet,Acessórios,2023-11-27,4,100,400.0,
P003,Tablet,Eletrônicos,2023-11-27,2,1500,3000.0,
P004,Tablet,Acessórios,2023-11-27,3,50,150.0,
P005,Tablet,Acessórios,2023-11-27,1,100,100.0,
P005,Tablet,Acessórios,2023-11-27,3,100,300.0,2023-09062
P002,Tablet,Eletrônicos,2023-11-27,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-11-27,3,2000,6000.0,2023-09064
P002,Tablet,Eletrônicos,2023-11-27,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-11-27,4,2000,8000.0,
P005,Tablet,Acessórios,2023-11-27,4,100,400.0,
P003,Tablet,Eletrônicos,2023-11-27,4,1500,6000.0,2023-09068
P001,Tablet,Eletrônicos,2023-11-27,5,2000,10000.0,2023-09069
